GalaxyName,Class,RadiusKpc,RadiusFraction,aN_over_a0,SourceS_tau,RadialFactor,RadialZone,Predicted_S_tau_radial_v01,AbsLogResidual_S_tau1,AbsLogResidual_RadialRule,DeltaAbsLogResidual_RadialMinusS1,InterpretationGuardrail
NGC2403,A,1.06,0.0507906,0.762512,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.072985621,0.093234408,0.020248787,radial_source_rule_velocity_readout_no_refit
NGC2403,A,1.16,0.0555822,0.740421,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.062479087,0.083041306,0.020562220,radial_source_rule_velocity_readout_no_refit
NGC2403,A,1.27,0.0608529,0.72371,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.085522546,0.106328909,0.020806363,radial_source_rule_velocity_readout_no_refit
NGC2403,A,1.36,0.0651653,0.726599,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.085269366,0.106033074,0.020763709,radial_source_rule_velocity_readout_no_refit
NGC2403,A,1.47,0.070436,0.71648,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.062666861,0.083580805,0.020913944,radial_source_rule_velocity_readout_no_refit
NGC2403,A,1.57,0.0752276,0.714787,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.063207696,0.084147006,0.020939310,radial_source_rule_velocity_readout_no_refit
NGC2403,A,1.67,0.0800192,0.720392,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.062357131,0.083212716,0.020855585,radial_source_rule_velocity_readout_no_refit
NGC2403,A,1.77,0.0848107,0.722026,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.032506674,0.053337987,0.020831314,radial_source_rule_velocity_readout_no_refit
NGC2403,A,1.87,0.0896023,0.717045,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.027545587,0.048451081,0.020905494,radial_source_rule_velocity_readout_no_refit
NGC2403,A,1.97,0.0943939,0.711406,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.024975179,0.045965345,0.020990166,radial_source_rule_velocity_readout_no_refit
NGC2403,A,2.08,0.0996646,0.705716,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.019897140,0.040973501,0.021076361,radial_source_rule_velocity_readout_no_refit
NGC2403,A,2.18,0.104456,0.703442,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.011607613,0.009503411,-0.002104202,radial_source_rule_velocity_readout_no_refit
NGC2403,A,2.28,0.109248,0.681381,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.023229045,0.001775207,-0.021453837,radial_source_rule_velocity_readout_no_refit
NGC2403,A,2.37,0.11356,0.649427,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.026376052,0.004403574,-0.021972477,radial_source_rule_velocity_readout_no_refit
NGC2403,A,2.47,0.118352,0.616729,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.039937507,0.017405043,-0.022532464,radial_source_rule_velocity_readout_no_refit
NGC2403,A,2.57,0.123143,0.588239,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.033755449,0.010708727,-0.023046722,radial_source_rule_velocity_readout_no_refit
NGC2403,A,2.68,0.128414,0.557796,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.037060674,0.013434797,-0.023625877,radial_source_rule_velocity_readout_no_refit
NGC2403,A,2.78,0.133206,0.532963,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.040322741,0.016199733,-0.024123008,radial_source_rule_velocity_readout_no_refit
NGC2403,A,2.88,0.137997,0.510248,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.034529847,0.009930997,-0.024598851,radial_source_rule_velocity_readout_no_refit
NGC2403,A,2.98,0.142789,0.490706,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.029744780,0.004719174,-0.025025606,radial_source_rule_velocity_readout_no_refit
NGC2403,A,3.08,0.14758,0.475208,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.015949167,0.009427093,-0.006522074,radial_source_rule_velocity_readout_no_refit
NGC2403,A,3.19,0.152851,0.459644,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.032483494,0.006743548,-0.025739946,radial_source_rule_velocity_readout_no_refit
NGC2403,A,3.29,0.157643,0.449888,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.040932327,0.014958215,-0.025974112,radial_source_rule_velocity_readout_no_refit
NGC2403,A,3.39,0.162434,0.441887,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.030460872,0.004291004,-0.026169868,radial_source_rule_velocity_readout_no_refit
NGC2403,A,3.49,0.167226,0.433714,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.000835807,0.025537597,0.024701789,radial_source_rule_velocity_readout_no_refit
NGC2403,A,3.59,0.172017,0.423408,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.020486319,0.047121703,0.026635384,radial_source_rule_velocity_readout_no_refit
NGC2403,A,3.69,0.176809,0.416225,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.030307421,0.057129031,0.026821610,radial_source_rule_velocity_readout_no_refit
NGC2403,A,3.79,0.1816,0.406662,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.042153750,0.069228093,0.027074343,radial_source_rule_velocity_readout_no_refit
NGC2403,A,3.9,0.186871,0.394391,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.072224976,0.099631981,0.027407005,radial_source_rule_velocity_readout_no_refit
NGC2403,A,3.99,0.191184,0.384286,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.069182134,0.096870462,0.027688328,radial_source_rule_velocity_readout_no_refit
NGC2403,A,4.47,0.214183,0.33898,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.052655349,0.081695626,0.029040277,radial_source_rule_velocity_readout_no_refit
NGC2403,A,4.97,0.238141,0.29798,1.050000000,0.900000000,inner,0.945000000,0.065914489,0.085144711,0.019230221,radial_source_rule_velocity_readout_no_refit
NGC2403,A,5.47,0.262099,0.26269,1.050000000,0.900000000,inner,0.945000000,0.082588881,0.102649683,0.020060802,radial_source_rule_velocity_readout_no_refit
NGC2403,A,5.96,0.285577,0.230862,1.050000000,0.900000000,inner,0.945000000,0.088749479,0.109645209,0.020895729,radial_source_rule_velocity_readout_no_refit
NGC2403,A,6.46,0.309535,0.203514,1.050000000,0.900000000,inner,0.945000000,0.096469008,0.118162262,0.021693254,radial_source_rule_velocity_readout_no_refit
NGC2403,A,6.96,0.333493,0.183011,1.050000000,0.980000000,middle,1.029000000,0.092937867,0.081351224,-0.011586643,radial_source_rule_velocity_readout_no_refit
NGC2403,A,7.45,0.356972,0.166195,1.050000000,0.980000000,middle,1.029000000,0.089593452,0.077709115,-0.011884337,radial_source_rule_velocity_readout_no_refit
NGC2403,A,7.95,0.38093,0.151756,1.050000000,0.980000000,middle,1.029000000,0.086101536,0.073942286,-0.012159251,radial_source_rule_velocity_readout_no_refit
NGC2403,A,8.45,0.404887,0.140403,1.050000000,0.980000000,middle,1.029000000,0.088364603,0.075974716,-0.012389886,radial_source_rule_velocity_readout_no_refit
NGC2403,A,8.94,0.428366,0.131174,1.050000000,0.980000000,middle,1.029000000,0.089807634,0.077219564,-0.012588069,radial_source_rule_velocity_readout_no_refit
NGC2403,A,9.44,0.452324,0.122839,1.050000000,0.980000000,middle,1.029000000,0.083678853,0.070902538,-0.012776315,radial_source_rule_velocity_readout_no_refit
NGC2403,A,9.94,0.476282,0.115006,1.050000000,0.980000000,middle,1.029000000,0.071246725,0.058284562,-0.012962163,radial_source_rule_velocity_readout_no_refit
NGC2403,A,10.43,0.49976,0.109218,1.050000000,0.980000000,middle,1.029000000,0.063850692,0.050745042,-0.013105651,radial_source_rule_velocity_readout_no_refit
NGC2403,A,10.93,0.523718,0.103577,1.050000000,0.980000000,middle,1.029000000,0.065435525,0.052184495,-0.013251029,radial_source_rule_velocity_readout_no_refit
NGC2403,A,11.43,0.547676,0.0980472,1.050000000,1.020000000,middle_low_acc_boost,1.071000000,0.076363832,0.043871434,-0.032492397,radial_source_rule_velocity_readout_no_refit
NGC2403,A,11.92,0.571155,0.0925759,1.050000000,1.020000000,middle_low_acc_boost,1.071000000,0.074041836,0.041182155,-0.032859681,radial_source_rule_velocity_readout_no_refit
NGC2403,A,12.42,0.595113,0.0878556,1.050000000,1.020000000,middle_low_acc_boost,1.071000000,0.085822658,0.052633158,-0.033189500,radial_source_rule_velocity_readout_no_refit
NGC2403,A,12.92,0.61907,0.0832886,1.050000000,1.020000000,middle_low_acc_boost,1.071000000,0.091080684,0.057559571,-0.033521113,radial_source_rule_velocity_readout_no_refit
NGC2403,A,13.42,0.643028,0.0782643,1.050000000,1.020000000,middle_low_acc_boost,1.071000000,0.092489015,0.058587484,-0.033901530,radial_source_rule_velocity_readout_no_refit
NGC2403,A,13.91,0.666507,0.0733586,1.050000000,1.020000000,middle_low_acc_boost,1.071000000,0.095844576,0.061554167,-0.034290409,radial_source_rule_velocity_readout_no_refit
NGC2403,A,14.41,0.690465,0.0690836,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.097996803,0.026163606,-0.071833196,radial_source_rule_velocity_readout_no_refit
NGC2403,A,14.91,0.714423,0.0652084,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.107539170,0.035023672,-0.072515497,radial_source_rule_velocity_readout_no_refit
NGC2403,A,15.4,0.737901,0.0615487,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.110548828,0.037361908,-0.073186919,radial_source_rule_velocity_readout_no_refit
NGC2403,A,15.9,0.761859,0.057984,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.106954679,0.033085874,-0.073868805,radial_source_rule_velocity_readout_no_refit
NGC2403,A,16.4,0.785817,0.0546002,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.119059895,0.044515657,-0.074544237,radial_source_rule_velocity_readout_no_refit
NGC2403,A,16.89,0.809296,0.0512086,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.125846929,0.050595176,-0.075251752,radial_source_rule_velocity_readout_no_refit
NGC2403,A,17.39,0.833253,0.0481647,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.146700003,0.070784361,-0.075915642,radial_source_rule_velocity_readout_no_refit
NGC2403,A,17.89,0.857211,0.0452138,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.153880005,0.077291700,-0.076588306,radial_source_rule_velocity_readout_no_refit
NGC2403,A,18.38,0.88069,0.0425389,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.153658151,0.076432626,-0.077225526,radial_source_rule_velocity_readout_no_refit
NGC2403,A,18.88,0.904648,0.0399928,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.146303698,0.068444653,-0.077859045,radial_source_rule_velocity_readout_no_refit
NGC2403,A,19.38,0.928606,0.0380583,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.157640758,0.079280956,-0.078359802,radial_source_rule_velocity_readout_no_refit
NGC2403,A,19.87,0.952084,0.0367133,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.172275782,0.093557067,-0.078718715,radial_source_rule_velocity_readout_no_refit
NGC2403,A,20.37,0.976042,0.035421,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.164750454,0.085677981,-0.079072473,radial_source_rule_velocity_readout_no_refit
NGC2403,A,20.87,1,0.0342432,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.156801425,0.077398459,-0.079402965,radial_source_rule_velocity_readout_no_refit
NGC2976,C,0.11,0.0484581,0.17894,0.725000000,0.900000000,inner,0.652500000,0.745539420,0.594139069,-0.151400351,radial_source_rule_velocity_readout_no_refit
NGC2976,C,0.17,0.0748899,0.194279,0.725000000,0.900000000,inner,0.652500000,0.654975891,0.507203116,-0.147772775,radial_source_rule_velocity_readout_no_refit
NGC2976,C,0.24,0.105727,0.221246,0.725000000,0.900000000,inner,0.652500000,0.480908274,0.338963758,-0.141944516,radial_source_rule_velocity_readout_no_refit
NGC2976,C,0.31,0.136564,0.240115,0.725000000,0.900000000,inner,0.652500000,0.288233629,0.150014069,-0.138219560,radial_source_rule_velocity_readout_no_refit
NGC2976,C,0.38,0.167401,0.252923,0.725000000,0.900000000,inner,0.652500000,0.130286375,0.005547782,-0.124738593,radial_source_rule_velocity_readout_no_refit
NGC2976,C,0.45,0.198238,0.265058,0.725000000,0.900000000,inner,0.652500000,0.134753787,0.001083238,-0.133670549,radial_source_rule_velocity_readout_no_refit
NGC2976,C,0.52,0.229075,0.279408,0.725000000,0.900000000,inner,0.652500000,0.223813612,0.092590383,-0.131223229,radial_source_rule_velocity_readout_no_refit
NGC2976,C,0.59,0.259912,0.295025,0.725000000,0.900000000,inner,0.652500000,0.204857440,0.076172062,-0.128685378,radial_source_rule_velocity_readout_no_refit
NGC2976,C,0.66,0.290749,0.309738,0.725000000,0.870000000,inner_high_acc_trim,0.650000000,0.163215847,0.035841948,-0.127373899,radial_source_rule_velocity_readout_no_refit
NGC2976,C,0.73,0.321586,0.323576,0.725000000,0.870000000,inner_high_acc_trim,0.650000000,0.123340491,0.001960332,-0.121380158,radial_source_rule_velocity_readout_no_refit
NGC2976,C,0.8,0.352423,0.336432,0.725000000,0.950000000,middle_high_acc_trim,0.688750000,0.096476691,0.012528797,-0.083947894,radial_source_rule_velocity_readout_no_refit
NGC2976,C,0.87,0.38326,0.349447,0.725000000,0.950000000,middle_high_acc_trim,0.688750000,0.080804165,0.026614914,-0.054189251,radial_source_rule_velocity_readout_no_refit
NGC2976,C,0.94,0.414097,0.366279,0.725000000,0.950000000,middle_high_acc_trim,0.688750000,0.069374558,0.036073477,-0.033301081,radial_source_rule_velocity_readout_no_refit
NGC2976,C,1.01,0.444934,0.392188,0.725000000,0.950000000,middle_high_acc_trim,0.688750000,0.125246940,0.022670069,-0.102576871,radial_source_rule_velocity_readout_no_refit
NGC2976,C,1.08,0.475771,0.421425,0.725000000,0.950000000,middle_high_acc_trim,0.688750000,0.138239119,0.038689322,-0.099549796,radial_source_rule_velocity_readout_no_refit
NGC2976,C,1.14,0.502203,0.446201,0.725000000,0.950000000,middle_high_acc_trim,0.688750000,0.076893105,0.020249252,-0.056643853,radial_source_rule_velocity_readout_no_refit
NGC2976,C,1.21,0.53304,0.481772,0.725000000,0.950000000,middle_high_acc_trim,0.688750000,0.022497325,0.071413303,0.048915978,radial_source_rule_velocity_readout_no_refit
NGC2976,C,1.29,0.568282,0.521934,0.725000000,0.950000000,middle_high_acc_trim,0.688750000,0.019971744,0.070570936,0.050599192,radial_source_rule_velocity_readout_no_refit
NGC2976,C,1.35,0.594714,0.551881,0.725000000,0.950000000,middle_high_acc_trim,0.688750000,0.032046899,0.056155622,0.024108722,radial_source_rule_velocity_readout_no_refit
NGC2976,C,1.42,0.625551,0.580469,0.725000000,0.950000000,middle_high_acc_trim,0.688750000,0.047220896,0.038869864,-0.008351032,radial_source_rule_velocity_readout_no_refit
NGC2976,C,1.49,0.656388,0.606142,0.725000000,0.950000000,middle_high_acc_trim,0.688750000,0.052781449,0.031505927,-0.021275523,radial_source_rule_velocity_readout_no_refit
NGC2976,C,1.56,0.687225,0.629259,0.725000000,1.030000000,outer_high_acc_trim,0.746750000,0.053778589,0.013009728,-0.040768861,radial_source_rule_velocity_readout_no_refit
NGC2976,C,1.63,0.718062,0.640708,0.725000000,1.030000000,outer_high_acc_trim,0.746750000,0.040905896,0.025284412,-0.015621485,radial_source_rule_velocity_readout_no_refit
NGC2976,C,1.74,0.76652,0.639873,0.725000000,1.030000000,outer_high_acc_trim,0.746750000,0.027852491,0.038381034,0.010528542,radial_source_rule_velocity_readout_no_refit
NGC2976,C,1.93,0.85022,0.552641,0.725000000,1.030000000,outer_high_acc_trim,0.746750000,0.027218093,0.043901504,0.016683410,radial_source_rule_velocity_readout_no_refit
NGC2976,C,2.1,0.92511,0.480937,0.725000000,1.030000000,outer_high_acc_trim,0.746750000,0.031918081,0.107705507,0.075787426,radial_source_rule_velocity_readout_no_refit
NGC2976,C,2.27,1,0.428763,0.725000000,1.030000000,outer_high_acc_trim,0.746750000,0.008706053,0.070945579,0.062239526,radial_source_rule_velocity_readout_no_refit
NGC3109,C,0.26,0.0403101,0.0050525,0.850000000,0.940000000,inner_low_acc_boost,0.799000000,0.049250052,0.092105730,0.042855678,radial_source_rule_velocity_readout_no_refit
NGC3109,C,0.52,0.0806202,0.00814394,0.850000000,0.940000000,inner_low_acc_boost,0.799000000,0.033674423,0.170067026,0.136392603,radial_source_rule_velocity_readout_no_refit
NGC3109,C,0.77,0.11938,0.0157903,0.850000000,0.940000000,inner_low_acc_boost,0.799000000,0.118112659,0.010367991,-0.107744668,radial_source_rule_velocity_readout_no_refit
NGC3109,C,1.03,0.15969,0.0208883,0.850000000,0.940000000,inner_low_acc_boost,0.799000000,0.114752201,0.009966029,-0.104786172,radial_source_rule_velocity_readout_no_refit
NGC3109,C,1.29,0.2,0.0259737,0.850000000,0.940000000,inner_low_acc_boost,0.799000000,0.062996813,0.058596475,-0.004400338,radial_source_rule_velocity_readout_no_refit
NGC3109,C,1.55,0.24031,0.0295996,0.850000000,0.940000000,inner_low_acc_boost,0.799000000,0.003788193,0.123420121,0.119631928,radial_source_rule_velocity_readout_no_refit
NGC3109,C,1.81,0.28062,0.0322988,0.850000000,0.940000000,inner_low_acc_boost,0.799000000,0.036724025,0.155008075,0.118284050,radial_source_rule_velocity_readout_no_refit
NGC3109,C,2.06,0.31938,0.0336365,0.850000000,0.940000000,inner_low_acc_boost,0.799000000,0.065747462,0.183394093,0.117646631,radial_source_rule_velocity_readout_no_refit
NGC3109,C,2.32,0.35969,0.0329486,0.850000000,1.020000000,middle_low_acc_boost,0.867000000,0.120098846,0.196583033,0.076484187,radial_source_rule_velocity_readout_no_refit
NGC3109,C,2.58,0.4,0.0316929,0.850000000,1.020000000,middle_low_acc_boost,0.867000000,0.075668887,0.152538443,0.076869556,radial_source_rule_velocity_readout_no_refit
NGC3109,C,2.84,0.44031,0.0304865,0.850000000,1.020000000,middle_low_acc_boost,0.867000000,0.152794999,0.230045454,0.077250455,radial_source_rule_velocity_readout_no_refit
NGC3109,C,3.1,0.48062,0.0295127,0.850000000,1.020000000,middle_low_acc_boost,0.867000000,0.161649109,0.239215146,0.077566037,radial_source_rule_velocity_readout_no_refit
NGC3109,C,3.35,0.51938,0.0291642,0.850000000,1.020000000,middle_low_acc_boost,0.867000000,0.153014631,0.230695458,0.077680826,radial_source_rule_velocity_readout_no_refit
NGC3109,C,3.61,0.55969,0.028654,0.850000000,1.020000000,middle_low_acc_boost,0.867000000,0.168105967,0.245956668,0.077850701,radial_source_rule_velocity_readout_no_refit
NGC3109,C,3.87,0.6,0.0263124,0.850000000,1.020000000,middle_low_acc_boost,0.867000000,0.194565624,0.273225676,0.078660052,radial_source_rule_velocity_readout_no_refit
NGC3109,C,4.13,0.64031,0.0241861,0.850000000,1.020000000,middle_low_acc_boost,0.867000000,0.200604958,0.280047025,0.079442067,radial_source_rule_velocity_readout_no_refit
NGC3109,C,4.38,0.67907,0.0234995,0.850000000,1.100000000,outer_low_acc_boost,0.935000000,0.222138308,0.260299016,0.038160708,radial_source_rule_velocity_readout_no_refit
NGC3109,C,4.64,0.71938,0.0229304,0.850000000,1.100000000,outer_low_acc_boost,0.935000000,0.229358539,0.267623570,0.038265030,radial_source_rule_velocity_readout_no_refit
NGC3109,C,4.9,0.75969,0.0225981,0.850000000,1.100000000,outer_low_acc_boost,0.935000000,0.242145334,0.280472155,0.038326821,radial_source_rule_velocity_readout_no_refit
NGC3109,C,5.16,0.8,0.022264,0.850000000,1.100000000,outer_low_acc_boost,0.935000000,0.245748050,0.284137668,0.038389618,radial_source_rule_velocity_readout_no_refit
NGC3109,C,5.42,0.84031,0.0223354,0.850000000,1.100000000,outer_low_acc_boost,0.935000000,0.246795904,0.285172044,0.038376140,radial_source_rule_velocity_readout_no_refit
NGC3109,C,5.67,0.87907,0.022403,0.850000000,1.100000000,outer_low_acc_boost,0.935000000,0.256775794,0.295139203,0.038363408,radial_source_rule_velocity_readout_no_refit
NGC3109,C,5.93,0.91938,0.0214882,0.850000000,1.100000000,outer_low_acc_boost,0.935000000,0.244524613,0.283062748,0.038538135,radial_source_rule_velocity_readout_no_refit
NGC3109,C,6.19,0.95969,0.0202434,0.850000000,1.100000000,outer_low_acc_boost,0.935000000,0.242633386,0.281418227,0.038784840,radial_source_rule_velocity_readout_no_refit
NGC3109,C,6.45,1,0.0191089,0.850000000,1.100000000,outer_low_acc_boost,0.935000000,0.258967811,0.297987356,0.039019545,radial_source_rule_velocity_readout_no_refit
NGC3198,A,0.32,0.00725953,1.68975,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.761150844,0.748672620,-0.012478224,radial_source_rule_velocity_readout_no_refit
NGC3198,A,0.64,0.0145191,1.14478,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.388504244,0.372429415,-0.016074829,radial_source_rule_velocity_readout_no_refit
NGC3198,A,0.96,0.0217786,0.877407,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.446947304,0.428176979,-0.018770325,radial_source_rule_velocity_readout_no_refit
NGC3198,A,1.28,0.0290381,0.721531,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.271992754,0.251154094,-0.020838660,radial_source_rule_velocity_readout_no_refit
NGC3198,A,1.61,0.0365245,0.594902,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.159475595,0.136551458,-0.022924137,radial_source_rule_velocity_readout_no_refit
NGC3198,A,1.93,0.043784,0.483965,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.070680293,0.045503535,-0.025176758,radial_source_rule_velocity_readout_no_refit
NGC3198,A,2.24,0.0508167,0.45667,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.061997694,0.036186882,-0.025810811,radial_source_rule_velocity_readout_no_refit
NGC3198,A,2.57,0.0583031,0.415248,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.041811918,0.014964742,-0.026847176,radial_source_rule_velocity_readout_no_refit
NGC3198,A,2.89,0.0655626,0.369744,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.053053180,0.081158697,0.028105517,radial_source_rule_velocity_readout_no_refit
NGC3198,A,3.21,0.0728221,0.370086,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.024540521,0.052636054,0.028095533,radial_source_rule_velocity_readout_no_refit
NGC3198,A,3.54,0.0803085,0.3908,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.025742851,0.053249049,0.027506198,radial_source_rule_velocity_readout_no_refit
NGC3198,A,3.85,0.0873412,0.41313,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.020387991,0.047290788,0.026902796,radial_source_rule_velocity_readout_no_refit
NGC3198,A,4.17,0.0946007,0.432207,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.000631225,0.027042562,0.026411337,radial_source_rule_velocity_readout_no_refit
NGC3198,A,4.5,0.102087,0.43635,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.023595904,0.002711454,-0.020884450,radial_source_rule_velocity_readout_no_refit
NGC3198,A,4.82,0.109347,0.441883,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.003028306,0.029198273,0.026169967,radial_source_rule_velocity_readout_no_refit
NGC3198,A,5.15,0.116833,0.440936,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.009228388,0.035421752,0.026193364,radial_source_rule_velocity_readout_no_refit
NGC3198,A,5.46,0.123866,0.440994,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.005002268,0.021189661,0.016187393,radial_source_rule_velocity_readout_no_refit
NGC3198,A,5.78,0.131125,0.438195,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.009270833,0.016990525,0.007719692,radial_source_rule_velocity_readout_no_refit
NGC3198,A,6.1,0.138385,0.434188,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.011569978,0.014791521,0.003221542,radial_source_rule_velocity_readout_no_refit
NGC3198,A,6.43,0.145871,0.427286,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.018531583,0.008004511,-0.010527073,radial_source_rule_velocity_readout_no_refit
NGC3198,A,6.74,0.152904,0.411349,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.015783089,0.011166688,-0.004616402,radial_source_rule_velocity_readout_no_refit
NGC3198,A,7.06,0.160163,0.386265,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.004876737,0.022755956,0.017879219,radial_source_rule_velocity_readout_no_refit
NGC3198,A,8.04,0.182396,0.318205,1.050000000,0.870000000,inner_high_acc_trim,0.913500000,0.000897415,0.028818621,0.027921206,radial_source_rule_velocity_readout_no_refit
NGC3198,A,9.04,0.205082,0.267502,1.050000000,0.900000000,inner,0.945000000,0.002558885,0.022500986,0.019942100,radial_source_rule_velocity_readout_no_refit
NGC3198,A,10.04,0.227768,0.235784,1.050000000,0.900000000,inner,0.945000000,0.016864800,0.037625351,0.020760551,radial_source_rule_velocity_readout_no_refit
NGC3198,A,11.04,0.250454,0.214192,1.050000000,0.900000000,inner,0.945000000,0.019426495,0.040798480,0.021371985,radial_source_rule_velocity_readout_no_refit
NGC3198,A,12.05,0.273367,0.195357,1.050000000,0.900000000,inner,0.945000000,0.011319616,0.033267632,0.021948016,radial_source_rule_velocity_readout_no_refit
NGC3198,A,14.05,0.318739,0.156946,1.050000000,0.900000000,inner,0.945000000,0.010607860,0.033884096,0.023276237,radial_source_rule_velocity_readout_no_refit
NGC3198,A,16.07,0.364564,0.120713,1.050000000,0.980000000,middle,1.029000000,0.001704266,0.011121593,0.009417327,radial_source_rule_velocity_readout_no_refit
NGC3198,A,18.13,0.411298,0.0973667,1.050000000,1.020000000,middle_low_acc_boost,1.071000000,0.010865168,0.021672082,0.010806914,radial_source_rule_velocity_readout_no_refit
NGC3198,A,20.05,0.454855,0.0839546,1.050000000,1.020000000,middle_low_acc_boost,1.071000000,0.015352150,0.018119794,0.002767644,radial_source_rule_velocity_readout_no_refit
NGC3198,A,22.12,0.501815,0.0716193,1.050000000,1.020000000,middle_low_acc_boost,1.071000000,0.011905374,0.022527415,0.010622042,radial_source_rule_velocity_readout_no_refit
NGC3198,A,24.03,0.545145,0.0621705,1.050000000,1.020000000,middle_low_acc_boost,1.071000000,0.002465419,0.037718537,0.035253118,radial_source_rule_velocity_readout_no_refit
NGC3198,A,26.1,0.592105,0.0551277,1.050000000,1.020000000,middle_low_acc_boost,1.071000000,0.010378271,0.046303190,0.035924919,radial_source_rule_velocity_readout_no_refit
NGC3198,A,28.16,0.638838,0.0497482,1.050000000,1.020000000,middle_low_acc_boost,1.071000000,0.020642749,0.057123522,0.036480773,radial_source_rule_velocity_readout_no_refit
NGC3198,A,30.08,0.682396,0.0443929,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.028775208,0.105556158,0.076780950,radial_source_rule_velocity_readout_no_refit
NGC3198,A,32.14,0.729129,0.0392396,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.013130910,0.091182837,0.078051927,radial_source_rule_velocity_readout_no_refit
NGC3198,A,34.06,0.772686,0.0358558,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.004526077,0.083478518,0.078952441,radial_source_rule_velocity_readout_no_refit
NGC3198,A,36.12,0.819419,0.0333556,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.009059809,0.088717215,0.079657406,radial_source_rule_velocity_readout_no_refit
NGC3198,A,38.19,0.866379,0.031134,1.050000000,1.100000000,outer_low_acc_boost,1.150000000,0.006420634,0.086736711,0.080316077,radial_source_rule_velocity_readout_no_refit
